zipcode,streetAddress,homeStatus,homeType,latitude,longitude,yearBuilt,lotAreaValue,lotAreaUnits,livingAreaValue,livingAreaUnitsShort,garageParkingCapacity,bedrooms,bathrooms,bathroomsFull,stories,flooring,foundationDetails,heating,cooling,fireplaceFeatures,sewer,roofType,taxAssessedValue,zestimate,rentZestimate,price-historypricePerSquareFoot,price,currency,
91367,5565 Canoga Ave APT 303,RECENTLY_SOLD,CONDO,34.171787,-118.59972,1987,None,sqft,610,sqft,2,1,1,1,3,"['Carpet']","[]","['Central']","['Central Air']","['Family Room']","['Public Sewer']",None,410000,443900,2197,,440000,USD,
91411,14607 Erwin St UNIT 115,RECENTLY_SOLD,CONDO,34.183887,-118.45128,1980,0.6430211202938476,Acres,1012,sqft,2,2,2,2,1,None,"[]","['Central', 'Forced Air']","['Central Air']","['Living Room']","['Public Sewer']",None,147942,445000,2749,,435000,USD,
90011,1626-1628 E 32nd St,RECENTLY_SOLD,MULTI_FAMILY,34.011597,-118.24507,1905,5004,Square Feet,1,sqft,1,4,2,None,None,None,"[]","['Wall Furnace']","['None']","['None']","['Public Sewer']",None,None,450300,1400,,440000,USD,
90744,25633 Pine Creek Ln,RECENTLY_SOLD,CONDO,33.791824,-118.28377,1980,5.158011937557392,Acres,919,sqft,None,2,1,None,None,"[]","[]","['Other']","['Central']",None,None,None,207398,458500,2600,,449000,USD,
90015,645 W 9th St APT 401,FOR_RENT,CONDO,34.045834,-118.26061,2006,None,sqft,700,sqft,None,1,1,1,7,"['Hardwood', 'Tile']",None,"['Central']","['Central Air', 'Ceiling Fan']",None,None,None,None,438900,2465,,2500,USD,
90272,501 Palisades Dr APT 302,RECENTLY_SOLD,CONDO,34.04485,-118.55304,1987,6.6546,Acres,593,sqft,None,1,1,1,3,"['Hardwood']","[]","['Central']","['Ceiling Fan(s)', 'Central Air']","['None']",None,None,200395,450200,3895,,444322,USD,
91306,20134 Leadwell St UNIT 313,RECENTLY_SOLD,CONDO,34.202847,-118.57231,1971,4.9435,Acres,884,sqft,0,2,2,2,1,None,"[]","['Central']","['Central Air']","['See Remarks']","['Public Sewer']",None,106685,450500,2575,,440000,USD,
91340,10943 Laurel Canyon Blvd #8,RECENTLY_SOLD,CONDO,34.26865,-118.44381,1988,2.146,Acres,797,sqft,None,2,2,2,None,"['Laminate']","[]","['Central']","['Central Air']","['None']",None,None,400000,437100,2500,,437000,USD,
90011,1626 E 32nd St,RECENTLY_SOLD,MULTI_FAMILY,34.0116,-118.24508,1905,5005,Square Feet,1132,sqft,None,4,2,0,None,"[]","[]","[]","[]",None,"['Public Sewer']",None,394681,261700,1400,,440000,USD,
90731,784 W 5th St,RECENTLY_SOLD,SINGLE_FAMILY,33.739937,-118.29408,1920,5009,Square Feet,960,sqft,None,2,1,0,None,"[]","[]","['Other']","['None']",None,None,Other,466685,435900,2550,,430000,USD,
91331,11150 Glenoaks Blvd UNIT 24,RECENTLY_SOLD,CONDO,34.273388,-118.40958,1988,3.9128,Acres,1017,sqft,2,2,2,2,2,None,"[]","['Central']","['Central Air']","['None']","['Public Sewer', 'Sewer Paid']",None,146423,435000,2796,,429950,USD,
91367,5530 Owensmouth Ave APT 315,FOR_RENT,APARTMENT,34.170834,-118.60023,None,None,sqft,740,sqft,None,1,1,1,None,None,None,"['Forced Air']","['Central Air']",None,None,None,None,443500,2350,,2400,USD,
90011,1177 E 54th St,RECENTLY_SOLD,SINGLE_FAMILY,33.994175,-118.25465,1902,5118,Square Feet,1484,sqft,0,4,2,1,1,None,"[]",None,"['None']","['None']","['Public Sewer']",None,32446,None,3695,,440000,USD,
90210,LOT 133,RECENTLY_SOLD,LOT,34.121796,-118.432556,None,0.5302112029384757,Acres,None,None,None,None,None,None,None,"[]","[]","[]","[]",None,None,None,618584,None,8500,,448000,USD,
90047,1535 W 70th St,RECENTLY_SOLD,SINGLE_FAMILY,33.976433,-118.30364,1926,4681,Square Feet,1048,sqft,1,2,1,1,1,None,"[]",None,"['None']","['None']","['Public Sewer']",None,111478,494100,3099,,451500,USD,
90012,100 S Alameda St UNIT 357,RECENTLY_SOLD,CONDO,34.047997,-118.23751,2005,3.1684,Acres,735,sqft,1,1,1,1,4,"['Carpet', 'Laminate']","[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,517000,466000,2350,,462500,USD,
90744,25633 Pine Creek Ln #35,RECENTLY_SOLD,CONDO,33.79182,-118.28376,1980,5.1592,Acres,919,sqft,0,2,1,1,1,"['Tile', 'Wood']","[]","['Central']","['None']","['Family Room']","['Public Sewer']",None,None,459900,2600,,449000,USD,
91307,7225 Shoup Ave APT 32,RECENTLY_SOLD,TOWNHOUSE,34.201683,-118.61517,1980,1.8213,Acres,1163,sqft,None,2,2,2,2,"['Mixed']","[]","['Central']","['Central Air']","['Family Room', 'Other']",None,None,297134,453900,3043,,450000,USD,
91306,7211 Cozycroft Ave UNIT 26,RECENTLY_SOLD,CONDO,34.20157,-118.58242,1984,1.38,Acres,1032,sqft,2,2,2,2,1,None,"[]",None,"['Central Air']","['Living Room']","['Unknown']",None,207390,456200,2684,,450000,USD,
90011,1246 E 35th St,RECENTLY_SOLD,SINGLE_FAMILY,34.011765,-118.25298,1906,4601,Square Feet,1278,sqft,0,2,1,1,1,None,"['Permanent']","['Fireplace(s)']","['None']","['Living Room']","['Public Sewer']",None,147189,450100,3036,,450000,USD,
91601,11643 Chandler Blvd APT 101,RECENTLY_SOLD,CONDO,34.16892,-118.38593,1981,0.4682966023875115,Acres,1234,sqft,None,2,3,None,None,"[]","[]","['Other']","['Central']",None,None,None,263936,None,3277,,455000,USD,
90272,501 Palisades Dr APT 319,RECENTLY_SOLD,CONDO,34.04485,-118.55304,1987,6.6546,Acres,593,sqft,2,1,1,1,None,"['Ceramic Tile', 'Laminate']","[]","['Central']","['None']","['None']",None,None,373854,457000,3895,,455000,USD,
91311,9960 Owensmouth Ave UNIT 15,RECENTLY_SOLD,CONDO,34.2517,-118.60105,1980,None,sqft,1354,sqft,2,2,2,1,1,None,"[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,368116,470400,3134,,460000,USD,
90032,4502 Lowell Ave,RECENTLY_SOLD,LOT,34.098022,-118.1622,1922,7487,Square Feet,629,sqft,None,2,0,0,None,"[]","[]","['Wall']","[]",None,None,None,204979,624400,2259,,450500,USD,
91356,18350 Hatteras St APT 165,RECENTLY_SOLD,CONDO,34.17679,-118.53264,1972,5.3802,Acres,870,sqft,None,2,2,2,None,"['Carpet', 'Ceramic Tile', 'Hardwood']","[]","['Central']","['Central Air']","['None']",None,None,418000,464200,2600,,456000,USD,
90039,2018 Griffith Park Blvd APT 121,RECENTLY_SOLD,CONDO,34.097782,-118.27309,1982,2.7844,Acres,1070,sqft,2,2,2,2,3,None,"[]","['Central']","['Central Air']","['Living Room', 'Wood Burning']","['Public Sewer']",None,625799,920500,3200,,454500,USD,
91306,20134 Leadwell St UNIT 211,RECENTLY_SOLD,CONDO,34.202847,-118.57231,1971,4.9435,Acres,884,sqft,1,2,2,2,1,"['Vinyl']","[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,167480,450200,2575,,450000,USD,
90731,1311 S Grand Ave APT 2,RECENTLY_SOLD,CONDO,33.732033,-118.29052,1978,0.3444674012855831,Acres,822,sqft,2,1,1,1,1,"['Laminate']","[]","['Radiant']","['None']","['None']","['Public Sewer']",None,254167,463100,2310,,463000,USD,
90732,1424 Brett Pl UNIT 257,RECENTLY_SOLD,CONDO,33.756832,-118.305824,1987,4.0432,Acres,864,sqft,2,1,1,1,3,"['Carpet', 'Tile']","[]","['Central']","['Central Air']","['Family Room', 'Gas']","['Public Sewer']",None,302658,458300,2500,,455000,USD,
90002,838 E 90th St,RECENTLY_SOLD,SINGLE_FAMILY,33.954525,-118.25944,1939,4843.872,Square Feet,939,sqft,None,2,1,1,1,"['Wood', 'Laminate']","[]","['Gravity']","['None']","['None']",None,None,31512,None,2800,,455000,USD,
91303,7131 Farralone Ave UNIT 80,RECENTLY_SOLD,CONDO,34.19997,-118.61189,1977,3.9073,Acres,868,sqft,0,2,1,1,2,None,"['Slab']","['Central']","['Central Air']","['None']","['Public Sewer']",None,68744,470700,2650,,462000,USD,
90731,285 W 6th St APT 310,RECENTLY_SOLD,CONDO,33.7383,-118.28299,2006,1.389,Acres,830,sqft,2,0,1,1,1,"['Concrete']","[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,348036,466400,2495,,455000,USD,
91316,5403 Newcastle Ave APT 18,RECENTLY_SOLD,CONDO,34.16866,-118.52513,1967,1.3984,Acres,903,sqft,None,2,2,1,3,"['Carpet', 'Stone', 'Wood Laminate']","[]","['Central']","['Central Air']","['None']",None,None,224102,465700,2500,,462500,USD,
90047,6617 Haas Ave,RECENTLY_SOLD,SINGLE_FAMILY,33.978695,-118.31708,1939,4705,Square Feet,1200,sqft,None,3,1,None,None,"[]","[]","['Wall']","[]",None,None,None,44468,632300,3595,,450000,USD,
90014,746 S Los Angeles St APT 1103,RECENTLY_SOLD,CONDO,34.041756,-118.2512,1922,0.8794,Acres,770,sqft,None,0,1,1,11,"['Cement', 'Tile']","[]","['Heat Pump', 'Central']","['Air Conditioning', 'Heat Pump', 'Central Air']","['None']",None,None,159000,462600,2317,,455000,USD,
91401,6245 Woodman Ave APT 209,RECENTLY_SOLD,CONDO,34.18436,-118.43168,1985,0.3675619834710744,Acres,793,sqft,0,2,2,1,1,"['Carpet', 'Laminate']","['Slab']","['Central']","['Central Air']","['None']","['Public Sewer']",None,105450,467200,2599,,465000,USD,
91304,8901 Eton Ave SPC 49,RECENTLY_SOLD,MANUFACTURED,34.232845,-118.59452,2023,None,sqft,1814,sqft,0,3,2,2,1,"['Laminate']","['Pier Jacks', 'Pillar/Post/Pier']","['Central']","['Central Air']",None,"['Public Sewer']",None,None,467600,1806,,459900,USD,
90047,5953 S Denker Ave,RECENTLY_SOLD,MULTI_FAMILY,33.986473,-118.30476,1925,4923,Square Feet,1734,sqft,None,3,3,None,None,"[]","[]","[]","[]",None,None,None,36518,714800,3966,,450000,USD,
90001,8211 S Central Ave,RECENTLY_SOLD,SINGLE_FAMILY,33.964302,-118.25672,1936,4000,Square Feet,2493,sqft,None,1,1,None,None,"[]","[]","[]","[]",None,None,None,86384,458100,1867,,450000,USD,
91405,15235 Runnymede St,RECENTLY_SOLD,MULTI_FAMILY,34.205994,-118.46526,1948,8640,Square Feet,180,sqft,None,1,1,None,None,"[]","[]","['Forced air']","['Other']",None,None,None,273281,454700,1429,,450000,USD,
90005,620 S Gramercy Pl APT 431,RECENTLY_SOLD,CONDO,34.06299,-118.312454,1990,1.1835,Acres,602,sqft,None,0,1,1,None,"['Carpet']","[]","['Central']","['Central Air']","['Decorative']",None,None,419957,464800,1984,,460000,USD,
90063,3028 E 1st St,RECENTLY_SOLD,MULTI_FAMILY,34.039837,-118.201675,1924,2505,Square Feet,1326,sqft,0,4,3,None,2,None,"[]","['Wall Furnace']","['None']","['None']","['Public Sewer']",Asphalt,32924,457500,3423,,450000,USD,
91304,7605 Jordan Ave UNIT 10,RECENTLY_SOLD,CONDO,34.208797,-118.60331,1982,1.3166,Acres,1025,sqft,0,2,2,2,1,None,"[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,375116,464900,2533,,455000,USD,
90032,3611 Patio Pl,RECENTLY_SOLD,SINGLE_FAMILY,34.086983,-118.16678,1925,3206,Square Feet,634,sqft,None,1,1,None,None,"[]","[]","['Wall']","[]",None,None,None,31102,562600,2370,,460000,USD,
90047,8211 S Denker Ave,FOR_SALE,SINGLE_FAMILY,33.964214,-118.304825,1924,3035,Square Feet,952,sqft,1,3,1,1,1,None,"[]",None,"['None']","['None']","['Public Sewer']",None,None,660800,2894,,629999,USD,
90044,8021 S Vermont Ave APT 47,RECENTLY_SOLD,CONDO,33.966614,-118.29215,1998,1.3074,Acres,1071,sqft,2,2,2,1,2,None,"[]","['Central']","['Central Air']","['None']","['Unknown']",None,284452,473400,2991,,462000,USD,
90731,665 W 24th St APT 311,RECENTLY_SOLD,CONDO,33.72212,-118.29179,1974,0.2852846648301194,Acres,674,sqft,1,1,1,1,3,"['Laminate']","[]","['Wall Furnace']","['None']","['None']","['Public Sewer']",None,289811,458900,2227,,457000,USD,
90731,1200 S Walker Ave UNIT 6,RECENTLY_SOLD,CONDO,33.733063,-118.30312,1990,10510,Square Feet,782,sqft,1,1,1,1,2,"['Laminate', 'Tile']","[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,301519,469600,2182,,460000,USD,
90011,652 E 55th St,RECENTLY_SOLD,MULTI_FAMILY,33.99223,-118.26331,1923,5445,Square Feet,1440,sqft,None,2,2,None,None,"[]","[]","[]","[]",None,None,None,208847,596900,3234,,460000,USD,
90037,4120 S Normandie Ave,RECENTLY_SOLD,MULTI_FAMILY,34.008335,-118.299835,1911,6143,Square Feet,3241,sqft,None,5,4,None,None,"[]","[]","[]","[]",None,None,None,195625,None,3014,,450000,USD,
91316,5354 Lindley Ave APT 210,RECENTLY_SOLD,CONDO,34.168327,-118.5265,1967,None,sqft,908,sqft,1,1,1,1,None,"['Laminate']","[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,67107,457300,2394,,455000,USD,
90293,8163 Redlands St APT 73,FOR_SALE,CONDO,33.956455,-118.438194,1973,0.7644398530762168,Acres,636,sqft,1,1,1,1,3,None,"[]",None,"['None']","['Living Room']","['Public Sewer']",None,None,546000,2571,,519000,USD,
91352,8347 Broadacre Dr,RECENTLY_SOLD,SINGLE_FAMILY,34.222546,-118.35404,1956,6473,Square Feet,1548,sqft,None,3,2,None,None,"[]","[]","['Other']","[]",None,None,None,74871,571100,4200,,450000,USD,
90012,800 W 1st St APT 2202,RECENTLY_SOLD,CONDO,34.056126,-118.2518,1968,2.4379,Acres,762,sqft,None,1,1,1,32,"['Laminate', 'Hardwood']","[]","['Central']","['Central Air']","['None']",None,None,503074,471600,2681,,460000,USD,
90003,324 W 88th St,PENDING,SINGLE_FAMILY,33.95719,-118.279175,1929,3604,Square Feet,1299,sqft,2,2,1,1,1,None,"[]",None,"['Gas']","['None']","['Public Sewer']",None,None,656400,3197,,625000,USD,
90020,525 S Ardmore Ave APT 256,RECENTLY_SOLD,CONDO,34.064865,-118.3021,1973,1.6867,Acres,640,sqft,1,1,1,1,1,"['Vinyl']","[]",None,"['Central Air']","['None']","['Public Sewer']",None,191302,478500,2159,,470000,USD,
90017,877 Francisco St APT 819,RECENTLY_SOLD,CONDO,34.04824,-118.263985,2017,2.9605,Acres,511,sqft,None,0,1,1,None,"['Wood', 'Tile']","[]","['Central']","['Central Air']","['None']",None,None,None,476100,2299,,475000,USD,
91342,14456 Foothill Blvd UNIT 54,RECENTLY_SOLD,TOWNHOUSE,34.321323,-118.449814,1979,4.4939,Acres,908,sqft,2,2,2,2,1,None,"[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,190859,480400,2594,,475000,USD,
90063,3511 E 3rd St,RECENTLY_SOLD,SINGLE_FAMILY,34.03402,-118.1939,1909,2995,Square Feet,864,sqft,None,2,1,1,None,"[]","[]","['Forced air', 'Gas']","['Central']",None,None,None,199969,603000,2529,,475000,USD,
90732,1440 Brett Pl UNIT 64,RECENTLY_SOLD,CONDO,33.757248,-118.307884,1987,5.7308,Acres,711,sqft,2,1,1,1,1,"['Carpet', 'Tile']","[]","['Fireplace(s)', 'Forced Air']","['Central Air']","['Living Room', 'Gas', 'Gas Starter']","['Public Sewer']",None,340206,486700,2262,,475000,USD,
91423,13543 Moorpark St APT 8,RECENTLY_SOLD,CONDO,34.150726,-118.42834,1967,0.28060146923783286,Acres,670,sqft,1,1,1,1,3,None,"[]","['Central']","['Central Air']","['None']","['None']",None,416159,482800,2221,,475000,USD,
91331,12301 Osborne St UNIT 48,RECENTLY_SOLD,TOWNHOUSE,34.26454,-118.40298,1983,2.6208,Acres,1040,sqft,1,2,3,2,2,"['Tile', 'Vinyl']","['Slab']","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,153860,479600,2806,,470000,USD,
90039,4057 1/2 Sequoia,RECENTLY_SOLD,SINGLE_FAMILY,34.136425,-118.26935,2024,7375,Square Feet,541,sqft,None,1,1,1,1,"['Engineered Hardwood']","[]","['Central']","['Air Conditioning', 'Central Air']","['None']","['In Street']",Composition,Shingle,None,478200,2199,,476000,USD,
90032,4903 Barstow St,RECENTLY_SOLD,SINGLE_FAMILY,34.083324,-118.176674,1924,3053,Square Feet,704,sqft,None,2,1,None,None,"[]","[]","['Wall']","[]",None,None,None,78052,591500,2700,,465000,USD,
90057,421 S La Fayette Park Pl APT 713,RECENTLY_SOLD,CONDO,34.065426,-118.28233,1971,0.9932047750229568,Acres,850,sqft,1,2,1,1,7,"['Vinyl']","[]","['Central']","['Central Air']","['Living Room']","['Unknown']",None,311096,481900,2785,,471000,USD,
90063,1126 N Stone St,RECENTLY_SOLD,SINGLE_FAMILY,34.051655,-118.19269,1926,4382,Square Feet,912,sqft,1,3,2,1,1,None,"[]",None,"['Wall/Window Unit(s)']","['None']","['Public Sewer']",None,154040,478400,3249,,475000,USD,
90710,26051 Vermont Ave UNIT 104C,RECENTLY_SOLD,CONDO,33.785393,-118.2979,1978,2.2412,Acres,994,sqft,2,2,1,1,1,"['Laminate', 'Vinyl']","[]",None,"['None']","['None']","['Public Sewer']",None,339886,481800,2749,,469999,USD,
91303,22117 Cohasset St,RECENTLY_SOLD,SINGLE_FAMILY,34.206734,-118.608826,1997,6534,Square Feet,1411,sqft,None,3,2,None,None,"[]","[]","['Other']","['Central']",None,None,None,262972,792700,3814,,475000,USD,
90046,1730 Camino Palmero St APT 320,RECENTLY_SOLD,CONDO,34.10242,-118.34951,1974,1.984,Acres,772,sqft,None,1,1,1,1,"['Vinyl Plank', 'Tile']","[]","['Central']","['Central Air']","['None']",None,None,117704,482600,2504,,475000,USD,
90047,6213 Haas Ave,RECENTLY_SOLD,SINGLE_FAMILY,33.98296,-118.31705,1926,4845,Square Feet,988,sqft,0,2,1,1,1,None,"[]",None,"['None']","['None']","['Public Sewer']",None,360408,469000,3084,,467000,USD,
90732,28004 S Western Ave UNIT 302,RECENTLY_SOLD,CONDO,33.765903,-118.308174,1990,2.6648,Acres,770,sqft,2,1,1,1,1,None,"[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,371836,473800,2334,,470000,USD,
90003,215 W 60th St,RECENTLY_SOLD,SINGLE_FAMILY,33.985394,-118.27657,1910,5400,Square Feet,1040,sqft,0,2,1,1,1,None,"[]",None,"['None']","['None']","['Public Sewer']",None,231451,None,3050,,475000,USD,
91356,18620 Hatteras St UNIT 106,RECENTLY_SOLD,CONDO,34.176792,-118.539505,1970,5.0142,Acres,1103,sqft,None,3,2,2,1,"['Ceramic Tile', 'Wood Laminate']","[]","['Other']","['Wall/Window Unit(s)']","['None']",None,None,478380,473100,2995,,470000,USD,
90026,211 N Reno St,RECENTLY_SOLD,APARTMENT,34.07348,-118.28031,1925,0.2633379247015611,Acres,10680,sqft,None,32,16,None,None,"[]","[]","[]","[]",None,None,None,269670,None,3998,,465000,USD,
90501,1444 W 227th St APT 3,FOR_SALE,CONDO,33.819836,-118.303085,1982,0.49610000000000004,Acres,1188,sqft,None,3,3,2,None,"['Vinyl Plank']","[]","['Central']","['None']","['None']",None,None,None,636600,3328,,549000,USD,
90731,776 W 2nd St,RECENTLY_SOLD,MULTI_FAMILY,33.742657,-118.29394,1918,5001,Square Feet,1405,sqft,1,3,2,None,1,"['Carpet']","['Raised']","['None']","['None']","['None']","['Public Sewer']",None,144160,469100,3200,,465000,USD,
91423,13543 Moorpark St APT 2,RECENTLY_SOLD,CONDO,34.150726,-118.42834,1967,0.28060146923783286,Acres,670,sqft,1,1,1,1,1,"['Carpet', 'Wood']","[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,446748,465700,2221,,465000,USD,
91411,14914 Hamlin St APT 209,RECENTLY_SOLD,CONDO,34.188316,-118.4579,1992,None,sqft,930,sqft,2,2,2,2,None,None,"[]","['Fireplace(s)', 'Forced Air']","['Central Air']","['Decorative', 'Gas', 'Living Room']","['Public Sewer']",None,408510,472200,2700,,466000,USD,
91402,9505 Sylmar Ave UNIT 7,RECENTLY_SOLD,CONDO,34.243153,-118.44849,1980,1.2667,Acres,1176,sqft,2,3,2,2,2,None,"[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,371286,477400,3113,,470000,USD,
90008,3751 Lockland Dr APT D,RECENTLY_SOLD,CONDO,34.008064,-118.33952,1962,None,sqft,1104,sqft,1,2,2,2,1,"['Wood']","['Slab']","['Central']","['None']","['None']","['Public Sewer']",Composition,None,472300,1805,,465000,USD,
91304,21011 Gresham St APT 5,RECENTLY_SOLD,TOWNHOUSE,34.231262,-118.591805,1979,1.8861570247933885,Acres,1651,sqft,None,3,3,None,None,"[]","[]","['Other']","['Central']",None,None,None,601800,606900,3796,,469000,USD,
90004,257 S Lucerne Blvd,RECENTLY_SOLD,SINGLE_FAMILY,34.069473,-118.325165,1920,8407,Square Feet,3438,sqft,None,4,3,None,None,"[]","[]","['Wall']","[]",None,None,None,1250665,476100,9439,,465000,USD,
91352,8601 Sunland Blvd UNIT 3,RECENTLY_SOLD,TOWNHOUSE,34.22625,-118.3665,1983,3.1462,Acres,1208,sqft,2,3,2,1,2,"['Laminate', 'Tile']","['Slab']","['Central']","['Central Air']","['None']","['Public Sewer']",Asphalt,284668,523200,3214,,471000,USD,
91352,8641 Glenoaks Blvd UNIT 206,RECENTLY_SOLD,CONDO,34.22718,-118.36462,1980,1.9302,Acres,825,sqft,2,2,2,2,1,None,"[]",None,"['Central Air']","['Living Room', 'Gas']","['Public Sewer', 'Sewer Paid']",None,396391,515800,2600,,470000,USD,
90732,1321 W Capitol Dr UNIT 187,RECENTLY_SOLD,CONDO,33.75373,-118.30663,1983,3.4735,Acres,711,sqft,2,1,1,1,1,"['Carpet', 'Laminate']","[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,199095,481400,2250,,476000,USD,
90057,525 S La Fayette Park Pl UNIT 110,RECENTLY_SOLD,CONDO,34.064045,-118.283226,1979,0.4888,Acres,1046,sqft,None,2,2,2,3,"['Laminate']","[]","['Central']","['Central Air']","['None']",None,None,446577,481000,2999,,470000,USD,
90002,1471 E 101st St,RECENTLY_SOLD,SINGLE_FAMILY,33.945328,-118.248314,1952,7178,Square Feet,1400,sqft,None,3,2,None,None,"[]","[]","['Wall']","[]",None,None,None,208792,691900,3672,,475500,USD,
91331,11150 Glenoaks Blvd UNIT 172,RECENTLY_SOLD,TOWNHOUSE,34.273388,-118.40958,1990,0.7007805325987144,Acres,1014,sqft,2,2,2,2,2,None,"[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,321658,474300,2798,,467000,USD,
91411,15344 Weddington St UNIT 205,RECENTLY_SOLD,CONDO,34.16608,-118.46783,1965,0.6715,Acres,890,sqft,None,1,1,1,None,"['Tile']","[]","['Central']","['Central Air']","['None']",None,None,159009,481000,2481,,469900,USD,
91601,11643 Chandler Blvd,RECENTLY_SOLD,CONDO,34.168922,-118.38593,1981,0.4682966023875115,Acres,1234,sqft,2,2,3,3,2,None,"[]",None,"['Central Air']","['None']","['Public Sewer']",None,None,475000,3249,,468000,USD,
90004,211 S Berendo St APT 8,RECENTLY_SOLD,CONDO,34.070435,-118.29464,1925,9385,Square Feet,711,sqft,0,1,1,1,2,None,"[]",None,"['Ductless']","['None']","['Public Sewer']",Flat,None,477100,2134,,470000,USD,
90011,1237 E 51st St,RECENTLY_SOLD,SINGLE_FAMILY,33.997368,-118.25336,1900,4798,Square Feet,912,sqft,0,2,1,1,1,None,"[]",None,"['None']","['None']","['Public Sewer']",None,19026,507800,2829,,470000,USD,
91364,20919 De La Guerra St,FOR_SALE,SINGLE_FAMILY,34.164093,-118.58913,1953,6249,Square Feet,1449,sqft,2,3,2,2,1,None,"[]",None,"['Central Air']","['None']","['Public Sewer']",None,None,939000,4920,,900000,USD,
90003,9104 S Main St,RECENTLY_SOLD,MULTI_FAMILY,33.953533,-118.27355,1934,3307,Square Feet,1258,sqft,0,5,2,None,1,None,"[]","['Wall Furnace']","['None']","['None']","['Public Sewer']",None,166593,477200,3584,,475000,USD,
91304,21000 Bryant St APT 10,RECENTLY_SOLD,CONDO,34.226616,-118.59113,1980,0.9637741046831956,Acres,987,sqft,2,2,2,2,1,None,"[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,277739,472200,2500,,470000,USD,
90057,211 S Reno St,RECENTLY_SOLD,CONDO,34.06959,-118.282555,1922,0.3308539944903581,Acres,705,sqft,None,1,1,1,1,"['Wood', 'Tile']","['Raised']","['Electric']","['Air Conditioning']","['None']","['In Street Paid']",Flat,None,474000,2129,,465000,USD,
90026,825 Laveta Ter,RECENTLY_SOLD,SINGLE_FAMILY,34.07212,-118.25733,1923,6189,Square Feet,2665,sqft,None,8,4,4,None,"['Hardwood']","[]","[]","[]",None,None,None,343214,846200,8000,,485000,USD,
90732,1410 Brett Pl UNIT 140,RECENTLY_SOLD,CONDO,33.756832,-118.305824,1987,4.0432,Acres,864,sqft,2,1,1,1,3,None,"[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,194885,483200,2500,,480000,USD,
91343,8350 Burnet Ave UNIT 12,RECENTLY_SOLD,TOWNHOUSE,34.222588,-118.462746,1981,2.3699954086317723,Acres,1269,sqft,2,2,3,1,2,None,"['Concrete Slab']","['Central Heat/Gas']","['Central Air/Refrig']","['Gas', 'Living Room']","['Sewer in Street']",Buyer To Verify.,247769,487000,3200,,485000,USD,
91331,10259 Lev Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.256767,-118.440285,1962,6651,Square Feet,1365,sqft,None,4,2,None,None,"[]","[]","['Other']","[]",None,None,None,676447,501400,3834,,490000,USD,
90047,2036 W 95th St,RECENTLY_SOLD,SINGLE_FAMILY,33.949593,-118.31472,1944,5101,Square Feet,1015,sqft,None,3,1,None,None,"[]","[]","['Wall']","[]",None,None,None,45885,674300,3800,,490000,USD,
91602,11038 Camarillo St UNIT 7,RECENTLY_SOLD,CONDO,34.157326,-118.37188,1991,0.33638659320477504,Acres,678,sqft,2,1,1,1,2,"['Wood']","[]","['Central']","['Central Air']","['Living Room', 'Gas']","['Public Sewer']",Common Roof,Flat,378157,492200,2362,,490000,USD,
90011,1363 E 56th St,RECENTLY_SOLD,SINGLE_FAMILY,33.992332,-118.25061,1911,5404,Square Feet,1458,sqft,0,3,2,2,1,"['Laminate', 'Tile']","['Raised']","['Wall Furnace']","['Wall/Window Unit(s)']","['None']","['Public Sewer']",Shake,Shingle,338130,489100,3234,,485000,USD,
90044,952 954 Gage Ave,RECENTLY_SOLD,MULTI_FAMILY,33.98174,-118.291084,1921,3278,Square Feet,1008,sqft,1,None,2,None,1,"['Laminate', 'Tile', 'Vinyl']","['Raised']","['Wall Furnace']","['Wall/Window Unit(s)']","['None']","['Unknown']",Shingle,None,492000,2031,,485000,USD,
90731,1121 W 6th St,RECENTLY_SOLD,SINGLE_FAMILY,33.738533,-118.301506,1922,7783,Square Feet,520,sqft,0,1,1,1,1,None,"[]",None,"['None']","['None']","['Public Sewer']",None,33163,502100,1875,,492500,USD,
91367,22330 Victory Blvd APT 903,RECENTLY_SOLD,CONDO,34.185867,-118.61375,1976,3.6124,Acres,718,sqft,2,1,1,1,1,"['Laminate']","['Slab']","['Central']","['Central Air']","['None']","['Public Sewer']",None,382772,502000,2199,,489900,USD,
90047,1506 W 60th St,RECENTLY_SOLD,SINGLE_FAMILY,33.985638,-118.302734,1927,3511,Square Feet,874,sqft,1,2,1,1,1,None,"[]","['Wall Furnace']","['None']","['Living Room']","['Public Sewer']",None,450704,485000,2875,,480000,USD,
